2026-05-19 12:31:09,751 | INFO | BD inicializada en C:\2026 AI EGIOC5\Antigravity JS\proyectos\Proy_03_RadarFondos\backend\radar.db
2026-05-19 12:31:09,752 | INFO | Background Worker started (interval: 600s)
2026-05-19 12:31:09,753 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 12:31:10,032 | INFO | ============================================================
2026-05-19 12:31:10,033 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 12:31:10,033 | INFO | ============================================================
2026-05-19 12:31:10,033 | INFO | Scraping GIZ...
2026-05-19 12:31:11,888 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 12:31:11,888 | INFO | Scraping BID...
2026-05-19 12:31:12,389 | INFO | Scraping PNUD...
2026-05-19 12:31:13,219 | INFO | Scraping USAID...
2026-05-19 12:31:14,875 | INFO | Scraping CAF...
2026-05-19 12:31:15,249 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:31:15,595 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:31:15,596 | INFO | ============================================================
2026-05-19 12:31:15,596 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 12:31:15,596 | INFO | ============================================================
2026-05-19 12:31:15,596 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 12:41:15,607 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 12:41:15,610 | INFO | ============================================================
2026-05-19 12:41:15,610 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 12:41:15,611 | INFO | ============================================================
2026-05-19 12:41:15,612 | INFO | Scraping GIZ...
2026-05-19 12:41:17,582 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 12:41:17,582 | INFO | Scraping BID...
2026-05-19 12:41:18,132 | INFO | Scraping PNUD...
2026-05-19 12:41:19,082 | INFO | Scraping USAID...
2026-05-19 12:41:20,784 | INFO | Scraping CAF...
2026-05-19 12:41:21,154 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:41:21,452 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:41:21,452 | INFO | ============================================================
2026-05-19 12:41:21,453 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 12:41:21,453 | INFO | ============================================================
2026-05-19 12:41:21,453 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 12:51:21,463 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 12:51:21,464 | INFO | ============================================================
2026-05-19 12:51:21,465 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 12:51:21,465 | INFO | ============================================================
2026-05-19 12:51:21,465 | INFO | Scraping GIZ...
2026-05-19 12:51:23,285 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 12:51:23,285 | INFO | Scraping BID...
2026-05-19 12:51:23,728 | INFO | Scraping PNUD...
2026-05-19 12:51:24,487 | INFO | Scraping USAID...
2026-05-19 12:51:26,353 | INFO | Scraping CAF...
2026-05-19 12:51:26,727 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:51:27,037 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:51:27,037 | INFO | ============================================================
2026-05-19 12:51:27,037 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 12:51:27,037 | INFO | ============================================================
2026-05-19 12:51:27,037 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 12:56:43,803 | INFO | FastAPI Server starting...
2026-05-19 12:56:43,804 | INFO | BD inicializada en C:\2026 AI EGIOC5\Antigravity JS\proyectos\Proy_03_RadarFondos\backend\radar.db
